,id,utm_x,utm_y,longitud,latitud
2495,6261,446506,4479091,-3.6309462664421,40.4607649923792
2496,6262,446417,4479044,-3.63199682305356,40.4603350897776
2497,6263,446901,4478739,-3.6262608306478,40.4576251323101
2498,6264,447099,4478776,-3.62393151535632,40.4579662451729
2499,6272,444649,4479504,-3.65288052716571,40.4643679174765
2500,6265,447552,4478651,-3.61858065307274,40.4568665765541
2501,6266,447470,4478645,-3.61954779412777,40.4568089077102
2502,6267,447101,4478350,-3.62387490020366,40.4541266712658
2503,6268,446883,4478144,-3.62642640249103,40.4522593699739
2504,6940,447332,4478432,-3.62114973736706,40.4548860928872
2505,6269,447098,4478600,-3.62392994602832,40.4563832945276
2506,6270,447168,4478450,-3.62309135861542,40.4550325548311
2507,6925,446856,4478934,-3.62680962163628,40.4593723905026
2508,6924,446491,4479086,-3.63113038038421,40.4607175951534
2509,6926,447634,4479023,-3.6176361287522,40.4602282254601
2510,6998,447759,4478984,-3.61615871491636,40.4598854044135
2511,6999,447748,4478943,-3.61628616788922,40.4595137723312
2512,10138,445685,4479131,-3.64063567651319,40.461070315601
2513,10140,445804,4479234,-3.63923744265908,40.4620125048302
2514,10144,445700,4479223,-3.64046264791604,40.461905949488
2515,10142,445847,4479277,-3.63874006590347,40.4623959489927
2516,10143,445872,4479281,-3.6384375133374,40.4624371467418
2517,10141,445950,4479202,-3.63751348647481,40.4617297516799
2518,10139,446057,4479312,-3.63626633017414,40.4627243256463
2519,10151,446409,4479298,-3.63210741540991,40.4626211203142
2520,10152,446421,4479305,-3.63197052487883,40.4626877397103
2521,10148,446694,4479292,-3.62875019641815,40.4625871129814
2522,10150,446614,4479361,-3.62970292688021,40.4632083159287
2523,10147,446840,4479297,-3.62702872771928,40.4626413828389
2524,10149,446713,4479299,-3.62852793107614,40.4626554203055
2525,6274,446752,4479372,-3.62806537092329,40.4633153636185
2526,10169,445972,4479867,-3.6373157943888,40.4677237017096
2527,10347,444519,4479404,-3.65440625511887,40.4634575687566
2528,6271,444614,4479303,-3.65327763968501,40.4625535200839
2529,10752,445758,4479661,-3.63981487974151,40.4658495207227
2530,10346,444956,4479430,-3.64925444899784,40.4637223817559
2531,10754,446046,4479720,-3.63643256312663,40.46640655063
2532,10756,445983,4479868,-3.63718791352561,40.4677354308721
2533,10755,446033,4479711,-3.63657731490726,40.4663249127839
2534,10757,445968,4479866,-3.63736006775004,40.4677096238586
2535,10679,447203,4478317,-3.6226577189642,40.4538408174863
2536,10681,447294,4478414,-3.62160020025222,40.4547220911678
2537,10997,446140,4479432,-3.63528984207461,40.4638138512556
2538,10998,446127,4479429,-3.63545233453881,40.4637845419604
2539,10999,446164,4479188,-3.63498732014215,40.4616164554457
2540,11000,446247,4479102,-3.63400247389845,40.4608460097507
2541,11001,446490,4479083,-3.6311403470381,40.4606902110529
2542,11002,446507,4479094,-3.63093973152553,40.4607949605576
2543,11003,446859,4478935,-3.62677739640075,40.4593881822114
2544,11004,446878,4478899,-3.62654730010146,40.4590598660452
2545,11011,447093,4478598,-3.62397890124911,40.4563645957003
2546,11012,447099,4478620,-3.6239146437374,40.4565648613443
2547,11013,447162,4478447,-3.6231540173549,40.4550045651937
2548,10869,447045,4479313,-3.62460448359738,40.462798117936
2549,6273,446017,4479775,-3.63677530846011,40.4668999320244
2550,10758,446751,4479320,-3.62807619673904,40.4628467425673
2551,6275,445740,4479182,-3.63999451891709,40.4615337049803
2552,6276,445181,4478499,-3.64652563054437,40.4553506180537
2553,6277,445981,4478655,-3.63709898030452,40.4568011464143
2554,6278,445975,4478704,-3.6371797137164,40.4572428874963
2555,6279,447048,4478696,-3.62451955235145,40.4572390158575
2556,6280,446863,4477977,-3.6266431451912,40.4507502681183
2557,6281,446986,4478246,-3.62521543634475,40.4531888303015
2558,6282,446958,4478307,-3.6255510449043,40.4537310387901
2559,6283,447477,4478540,-3.61945313937264,40.4558672163159
2560,6284,447623,4478669,-3.61774365584245,40.4570344179733
2561,6285,447713,4478960,-3.61670621913444,40.4596605473416
2562,10146,447033,4479292,-3.62474462069692,40.4626143139403
2563,6286,444480,4479689,-3.65489590453634,40.4660188830391
2564,3659,444606,4479880,-3.65342187198388,40.4677541191403
2565,6287,444697,4480009,-3.65236083211232,40.4689192001459
2566,6288,444830,4480209,-3.65081075250443,40.4707247240451
2567,6289,444910,4480318,-3.64988236052741,40.4717135356454
2568,3660,445088,4480523,-3.64779309934729,40.4735732857736
2569,6290,445203,4480864,-3.6464675092162,40.4766506520653
2570,6291,445188,4480848,-3.6466400081204,40.476507289184
2571,9845,444082,4480283,-3.65964517838053,40.4713426427982
2572,10759,444363,4480279,-3.65633255902332,40.4713324824763
2573,6293,444854,4480425,-3.65055336894924,40.4726773639986
2574,6294,445103,4480380,-3.64760361636733,40.4722831137627
2575,6295,445391,4480188,-3.64419113618361,40.4705804964276
2576,6296,445361,4480219,-3.64455337570611,40.4708573616964
2577,6297,445687,4480110,-3.64070054439061,40.4698903867456
2578,6298,445723,4480013,-3.64026139765667,40.4690243516252
2579,6299,446030,4480086,-3.63665215466502,40.469699098725
2580,6300,444406,4480595,-3.65584692488866,40.4741732177835
2581,6301,444417,4480595,-3.65572286250211,40.4741779295437
2582,9846,444313,4480391,-3.65692996383144,40.4723318968507
2583,6302,444423,4479757,-3.65557779934999,40.466632808368
2584,6303,444685,4479816,-3.6524913102431,40.4671800568226
2585,6304,445371,4480003,-3.64441793947124,40.4689078598863
2586,6331,444820,4481107,-3.65100550813601,40.4788143318996
2587,6305,445197,4480538,-3.64651212746165,40.4737137198847
2588,6306,445368,4480553,-3.64449836973388,40.4738614841701
2589,6307,445260,4480671,-3.64577946881101,40.4749170451227
2590,6308,444835,4480118,-3.65075044790028,40.4699071249017
2591,6309,445813,4480229,-3.63922104141325,40.4709716808008
2592,6310,444696,4481092,-3.65247460264488,40.4786732852225
2593,6311,444798,4481243,-3.65127815136233,40.4800397035353
2594,6312,444478,4480777,-3.6550165850656,40.4758217277893
2595,6313,444323,4480390,-3.65680434130854,40.4723298228628
2596,6314,444462,4480510,-3.65517582547296,40.4734111947088
2597,6315,444379,4480713,-3.65617814948885,40.475235521991
2598,6316,445806,4480697,-3.63934050567704,40.4751903124258
2599,6317,445866,4480811,-3.63864791870141,40.476218718976
2600,6318,445898,4480847,-3.63826572442908,40.4765458023889
2601,6319,446083,4480989,-3.63609983166522,40.4778407450334
2602,6320,445964,4480919,-3.63750038959046,40.4772013060698
2603,6321,445861,4480811,-3.63870810724789,40.4762232470202
2604,6322,445733,4480831,-3.64021159680217,40.4763916420052
2605,6323,445852,4480887,-3.63881659854435,40.4769020505089
2606,6324,445984,4480891,-3.63726384289808,40.4769451208599
2607,9844,444255,4480108,-3.6575888821859,40.4697780185248
2608,10741,444604,4479882,-3.65344950102974,40.4677713666571
2609,10744,444827,4480211,-3.65085009375695,40.4707445837181
2610,10745,444700,4480007,-3.65232967347982,40.4688995179236
2611,10843,444894,4479839,-3.65002977122459,40.467402487758
2612,10651,446492,4480089,-3.63119745440763,40.4697519289589
2613,10844,445081,4479904,-3.64782401021581,40.4679962824377
2614,10845,445137,4479942,-3.64716634588384,40.468344355217
2615,10753,444080,4480279,-3.6596706432021,40.4713129939618
2616,6292,444362,4480282,-3.65633833751943,40.4713591433107
2617,10846,444610,4479788,-3.65336948531371,40.4669169343926
2618,10847,445434,4480043,-3.64367298299769,40.4692772789397
2619,11019,446615,4479962,-3.62973511950433,40.4686218669487
2620,11020,446154,4479977,-3.63518078420559,40.4687223281973
2621,11056,444600,4480979,-3.65359203633034,40.4776541280502
2622,11055,444502,4480806,-3.6547315835743,40.4760851573292
2623,11057,444603,4480865,-3.65354303157334,40.4766267565285
2624,11058,444642,4481022,-3.65310274299453,40.4780398152107
2625,6325,445980,4480948,-3.63731280655993,40.4774648407441
2626,6326,445858,4480887,-3.63874899589394,40.4769027483499
2627,6327,444518,4480514,-3.65452041417075,40.4734586870448
2628,6329,446482,4480011,-3.63131384281211,40.4690497331797
2629,6330,444723,4481160,-3.65216266174129,40.4792884788121
2630,6332,449609,4478980,-3.59433859955217,40.4599563422226
2631,6333,449875,4479153,-3.59122159631243,40.461532932386
2632,6334,449898,4479145,-3.59094713239624,40.4614607342393
2633,6335,450082,4479262,-3.58878049503776,40.4625263872637
2634,6336,450102,4479265,-3.58855519163184,40.462561949786
2635,6337,450306,4479456,-3.58616022359828,40.4642869828673
2636,6338,450340,4479471,-3.58576143382193,40.4644280963109
2637,6339,450508,4479631,-3.58378535911499,40.4658836785589
2638,6340,450714,4480052,-3.58139135417579,40.4696814999723
2639,6341,450696,4480218,-3.58162239508599,40.4711791032698
2640,6342,450642,4480607,-3.58228711790832,40.4746826898581
2641,6927,450633,4480590,-3.58239129995393,40.4745253005413
2642,9993,448080,4477956,-3.61229285844267,40.4506430118292
2643,3832,448297,4477688,-3.60971486090111,40.4482438686054
2644,6345,448410,4477730,-3.60838433682682,40.4486290249091
2645,10540,448340,4477740,-3.60920701491892,40.4487093469644
2646,9838,449649,4479123,-3.59388644912999,40.461247107741
2647,9839,450772,4480150,-3.58071342811738,40.4705674501952
2648,6928,450667,4480855,-3.58201328315872,40.4769139294653
2649,6929,450546,4480720,-3.58343172362801,40.4756889194474
2650,9969,448083,4477960,-3.6122592139199,40.4506785345528
2651,6347,450392,4479522,-3.58515379515467,40.4648922209957
2652,6348,450451,4479576,-3.58446156523939,40.4653783828767
2653,6349,450304,4479482,-3.58618808410952,40.4645270843939
2654,6350,450156,4479346,-3.5879210832313,40.4632924025149
2655,6351,450017,4479184,-3.58954643610566,40.4618258505434
2656,6352,449350,4478846,-3.59738315209358,40.4587384668853
2657,6353,448795,4478309,-3.60388780203042,40.4538689327908
2658,10001,450639,4480677,-3.58233088570581,40.4753107030034
2659,10002,450621,4480709,-3.58253801898599,40.4756015191462
2660,9994,448995,4478315,-3.60152938606075,40.4539359173495
2661,10145,448967,4478314,-3.60185676992493,40.4539245084157
2662,6344,448207,4477875,-3.61079074464232,40.4499221289414
2663,6346,448217,4477868,-3.61067136248262,40.4498580985115
2664,5132,437603,4469672,-3.73502211819642,40.3752932859807
2665,5133,437707,4469791,-3.73381274308077,40.3763782915093
2666,5134,437596,4469788,-3.73511500412115,40.3763385940892
2667,5135,438239,4470319,-3.72760104996015,40.3811757123002
2668,5136,438344,4470434,-3.72636885024361,40.3822170716497
2669,5137,438477,4470568,-3.7248128183373,40.3834330141775
2670,5138,438647,4470680,-3.72282866782347,40.3844569253192
2671,5139,438562,4470700,-3.72382493063004,40.3846291193925
2672,5140,438377,4470303,-3.72596743746169,40.3810379733841
2673,5141,437757,4470017,-3.73324758055879,40.3784124369494
2674,5144,437714,4470074,-3.73375331913174,40.3789228626694
2675,5145,437793,4470192,-3.73283545254995,40.3799943390217
2676,5146,437857,4470202,-3.73208394338914,40.380086250916
2677,5147,437746,4469820,-3.73335778680055,40.3766421696495
2678,5148,437743,4469823,-3.73338997679506,40.3766640089767
2679,3769,437840,4469927,-3.73226218035009,40.3776075010014
2680,5092,438722,4470520,-3.7219319928517,40.3830207170623
2681,10510,438474,4470328,-3.72483210868219,40.3812698402293
2682,10507,438398,4470228,-3.7257091074199,40.380359361794
2683,10508,438395,4470231,-3.72574901268621,40.3803864149097
2684,10509,438350,4470325,-3.72629226983107,40.3812349582613
2685,10506,438248,4470089,-3.72746475323627,40.3790973612274
2686,10505,438175,4470049,-3.7283275161685,40.3787312264837
2687,10504,438149,4469963,-3.72862615477193,40.3779550181488
2688,10502,438006,4469832,-3.73029427630304,40.3767632144339
2689,10503,437943,4469795,-3.73103743038895,40.3764279884003
2690,10500,437784,4469595,-3.73288586055665,40.3746196953689
2691,10501,437903,4469702,-3.73148943677629,40.3755904613809
2692,10981,438724,4470517,-3.72190794906538,40.382992978514
2693,11026,438409,4470499,-3.72560720999157,40.3828028722091
2694,6355,444091,4476246,-3.65918122080367,40.4349807874011
2695,6356,444256,4476217,-3.65723474621637,40.434728540307
2696,6357,444814,4476357,-3.65067164670165,40.4360284050308
2697,6358,444980,4476465,-3.64872430579925,40.4370139505219
2698,6359,444491,4476196,-3.65445764967471,40.4345588938547
2699,6360,444389,4476264,-3.65566411936534,40.4351635276328
2700,6361,444302,4476122,-3.65668191459614,40.4338800399352
2701,6362,444380,4476117,-3.65576423803582,40.433831406522
2702,6363,444851,4476484,-3.65024561163103,40.4371723903244
2703,6364,444984,4476270,-3.6486498647131,40.4352564168268
2704,6365,444952,4476327,-3.64903862008945,40.435767652369
2705,6366,445121,4476640,-3.64707522834715,40.4386004371564
2706,6367,445348,4476268,-3.64436285374896,40.4352580264177
2707,6368,445123,4476649,-3.64705109133138,40.4386803635119
2708,6369,445155,4476720,-3.64667786599511,40.4393210912075
2709,6370,444237,4476463,-3.65748173637388,40.4369471731773
2710,6378,444268,4476632,-3.65713229976729,40.4384641480876
2711,6372,444286,4476800,-3.65692805904357,40.4399840725077
2712,6373,444386,4476925,-3.65576742848406,40.441116406346
2713,6374,444526,4477039,-3.65411939965697,40.4421499741884
2714,6375,444638,4477140,-3.65281331420636,40.4430718182242
2715,3786,444546,4477064,-3.65388540751651,40.4423756966852
2716,6376,444381,4476928,-3.65582517219104,40.4411431505175
2717,6377,444274,4476848,-3.65707289822039,40.4404135741862
2718,6371,444277,4476736,-3.65702770411087,40.4394054462701
2719,6379,444334,4476600,-3.65634164435819,40.4381799013642
2720,6381,444175,4476551,-3.65821385631683,40.437734824959
2721,6382,444182,4476890,-3.65816321104236,40.4407886927002
2722,6383,444457,4477094,-3.6549413145232,40.4426379932724
2723,3792,444628,4477036,-3.65291960720783,40.4421295717136
2724,3793,444456,4476313,-3.65488833248882,40.4356108734128
2725,6384,444694,4477179,-3.65215814374695,40.4434227421967
2726,6385,444721,4477281,-3.65183829579096,40.4443458318666
2727,6386,444393,4476231,-3.65561966235818,40.4348644743901
2728,6967,445286,4476769,-3.64514275655606,40.4397736899692
2729,10834,444572,4477313,-3.65360046196707,40.444620683845
2730,10835,444426,4477243,-3.65532152403255,40.4439802883236
2731,10833,444410,4477433,-3.65552313279381,40.4456933474503
2732,10836,444550,4477145,-3.65385177946423,40.4431040812748
2733,6387,445013,4476464,-3.64833263678316,40.4370026515835
2734,10748,444344,4476225,-3.65619909656209,40.434805276044
2735,3421,441454,4479676,-3.69058588014246,40.4656926663558
2736,7017,441571,4479914,-3.68922243439981,40.4678456939681
2737,3423,441494,4479353,-3.69008678061367,40.4627870282803
2738,5451,441505,4479132,-3.68992960695583,40.4607979896246
2739,5452,441478,4478793,-3.69022215506123,40.457742365885
2740,5453,441459,4478559,-3.69042342835725,40.4556384670118
2741,5454,441446,4478407,-3.69055932489087,40.4542664825991
2742,5455,441414,4478016,-3.69090299097345,40.4507416438854
2743,5456,441389,4477708,-3.69117086342362,40.447963618378
2744,5457,441367,4477466,-3.69141220550423,40.4457834340806
2745,5458,441372,4477292,-3.69133378582581,40.4442144994266
2746,5459,441396,4477634,-3.69108616952429,40.4472960310326
2747,5460,441421,4477946,-3.69081355869008,40.450109192482
2748,5461,441452,4478320,-3.6904882116275,40.4534783154802
2749,5462,441462,4478450,-3.69037418287382,40.4546535598304
2750,5463,441486,4478737,-3.6901233201762,40.4572382825816
2751,5464,441520,4479149,-3.68976110412642,40.4609549447095
2752,5465,441578,4479517,-3.68910979950553,40.4642755614931
2753,5466,441835,4478907,-3.68602141999661,40.4587927274331
2754,5467,441910,4478905,-3.6851418985779,40.4587823131801
2755,5468,441402,4479652,-3.69120060320788,40.4654726202031
2756,5469,441644,4478934,-3.68827870759778,40.45902086986
2757,5470,441281,4478174,-3.69248139089385,40.4521506848869
2758,5471,441784,4478140,-3.68655766388483,40.4518835510908
2759,5472,441239,4477513,-3.69291829910096,40.4461980310381
2760,5473,441503,4477516,-3.68980590593533,40.4462447153885
2761,5474,441572,4478926,-3.68913041282254,40.4589493497918
2762,5475,441682,4478917,-3.68783184929034,40.4588711358444
2763,5476,441797,4478907,-3.68646385880298,40.4587961571479
2764,5477,442013,4478898,-3.68392614486874,40.4587230352941
2765,5478,441851,4478916,-3.68583706680667,40.4588768715611
2766,5479,441756,4478924,-3.68695549472223,40.4589412915227
2767,5480,441669,4479023,-3.68798513354985,40.4598270998662
2768,5481,441762,4478798,-3.68686783032673,40.4578039473153
2769,5482,441878,4478992,-3.68552350522418,40.4595614420743
2770,5483,441867,4478762,-3.68563165264067,40.457486897182
2771,5484,441355,4478183,-3.69161508386973,40.4522408837963
2772,5485,441229,4478191,-3.69310062139181,40.4523033983821
2773,5486,441025,4478207,-3.69550815656774,40.4524279650041
2774,5487,440792,4478226,-3.69825549224671,40.4525894643233
2775,5488,440564,4478242,-3.7009452699963,40.4527173954921
2776,5489,440723,4478222,-3.69907397946441,40.4525472133446
2777,5490,440956,4478203,-3.69632020255198,40.4523883665803
2778,5491,441176,4478188,-3.69372531136008,40.4522747362997
2779,5492,441073,4478280,-3.69494957045847,40.4530915624328
2780,5493,441063,4478161,-3.69505700841908,40.4520219640478
2781,5494,440877,4478282,-3.69726505467237,40.4530943690241
2782,3743,440860,4478220,-3.69745959985931,40.4525389764321
2783,5495,440703,4478269,-3.69931146125693,40.4529634698399
2784,5496,440687,4478150,-3.69949338075029,40.4518981468573
2785,5497,441947,4478056,-3.68462189883137,40.4511401022909
2786,5498,442000,4478131,-3.68400108565907,40.4518119092675
2787,5499,441921,4478267,-3.68494483259533,40.4530388004256
2788,3448,441787,4478262,-3.68652456620071,40.4529838787427
2789,5500,441733,4477996,-3.68714379426256,40.4505844862199
2790,5501,441653,4478145,-3.68809554560282,40.4519194472706
2791,5502,441699,4477967,-3.68754251368094,40.4503135341561
2792,5503,441576,4477823,-3.68897750043603,40.4490154860929
2793,5504,441778,4478267,-3.68663611926141,40.4530236584938
2794,5505,441746,4478494,-3.68702840002422,40.4550723942831
2795,5506,441740,4478485,-3.68710631276103,40.4549840561322
2796,5507,441637,4478384,-3.68830397702095,40.4540669066318
2797,5508,441456,4478890,-3.6904835900811,40.4586116027683
2798,5509,441446,4478764,-3.69059643646765,40.4574792213582
2799,5680,441408,4478778,-3.69105096029024,40.4576056084266
2800,5510,440803,4478177,-3.69812073667137,40.4521495458556
2801,5511,441466,4479011,-3.69038142169276,40.4597094980331
2802,5512,441480,4478668,-3.69018270632836,40.4566148719462
2803,5513,441526,4479348,-3.6897028796139,40.4627485595967
2804,3449,441425,4479791,-3.69093615278117,40.4667314144824
2805,5450,441500,4479290,-3.69000557272873,40.4622189743363
2806,7082,441319,4477210,-3.69195425300521,40.4434721905155
2807,7080,441354,4477193,-3.69153022267877,40.4433183634864
2808,7081,441318,4477203,-3.69196365865792,40.4434104235333
2809,7085,441690,4478923,-3.687732937432,40.4589261128303
2810,10469,441419,4477226,-3.69077482317514,40.443623225259
2811,10470,441757,4478592,-3.68691121054878,40.4559562802402
2812,5515,441739,4479754,-3.68722571069842,40.4664223831062
2813,5516,441861,4479790,-3.68580040900923,40.4667498885494
2814,5517,442297,4479870,-3.68065982134898,40.4675008916218
2815,5518,442700,4479874,-3.67590242125623,40.4675694288156
2816,5519,442913,4479788,-3.67338634886564,40.466802408778
2817,5520,443162,4479743,-3.67044875120241,40.4664164153413
2818,5521,442974,4479770,-3.67266806852481,40.4666481816748
2819,5522,442651,4479897,-3.67649227449559,40.4677744111239
2820,5523,442081,4479853,-3.68321071189569,40.4673311146651
2821,5524,441956,4479821,-3.68467395983795,40.4670345423637
2822,5525,441757,4479768,-3.68701729079831,40.4665419165652
2823,5526,441805,4479886,-3.68646415054765,40.46761279615
2824,5527,441877,4479660,-3.68559376938028,40.4655792966785
2825,5528,441972,4479890,-3.68449888125923,40.4676573877296
2826,5529,442442,4479901,-3.67895245979065,40.4677922446917
2827,5530,442423,4479778,-3.67915981284159,40.4666806970066
2828,5531,442596,4480018,-3.67714865345098,40.4688564793814
2829,5532,442881,4479960,-3.67378101096392,40.4683516341462
2830,5533,442755,4479699,-3.67524207267315,40.465993150118
2831,5534,442999,4479825,-3.67237089793423,40.4671448787867
2832,3486,443062,4479684,-3.67161672292149,40.4658799265574
2833,5535,442431,4479846,-3.67907710844711,40.4672923549943
2834,5536,442399,4479657,-3.67943254482477,40.4655886062758
2835,5537,442329,4479313,-3.6802299356252,40.4624857351359
2836,5538,442402,4479653,-3.67940183427086,40.4655508033172
2837,3518,442429,4479516,-3.67907474911988,40.4643188385326
2838,5539,442303,4479452,-3.6805565283349,40.4637379338254
2839,5540,442777,4479756,-3.67498341209885,40.4665100146188
2840,5541,442716,4479585,-3.67568778604781,40.4649614643088
2841,5542,442686,4479405,-3.67603299156974,40.4633397763405
2842,5543,442653,4479202,-3.67640297787839,40.4615094608539
2843,5544,442627,4479025,-3.67669238970941,40.459916254566
2844,5545,442253,4478882,-3.68108421890819,40.4585964996838
2845,5546,442590,4478652,-3.67709902819971,40.4565466817977
2846,5547,442559,4478223,-3.67741563900904,40.4526796801881
2847,5548,442594,4478581,-3.67704408278875,40.4559127989991
2848,5549,442610,4478755,-3.67686785877082,40.4574796039412
2849,10410,441987,4478347,-3.68417165580506,40.4537571546342
2850,5551,442647,4479115,-3.67645945812437,40.4607257557119
2851,5552,442679,4479315,-3.67610901188942,40.4625296874503
2852,5553,442711,4479512,-3.67574278604659,40.4643033782737
2853,5554,442864,4479907,-3.67397963232467,40.4678735021402
2854,5555,442646,4479652,-3.67652422939616,40.4655622893195
2855,5556,442735,4479252,-3.67543899302854,40.4619672250904
2856,5557,442529,4479070,-3.677847969719,40.460311967587
2857,5558,442768,4479075,-3.67503548667932,40.4603706362326
2858,5559,442348,4478871,-3.67997227905515,40.4585043861265
2859,5560,442780,4478880,-3.67487073116357,40.4586175572464
2860,5561,442529,4478715,-3.67781560573727,40.4571184325904
2861,3642,442685,4478714,-3.67598382258346,40.4571123036844
2862,5562,442488,4478407,-3.67827635632142,40.4543362047928
2863,5563,442665,4478505,-3.67619790507208,40.4552291400861
2864,5564,442389,4479073,-3.67950114887733,40.4603312007744
2865,5565,441994,4479285,-3.68418079694997,40.4622105800725
2866,5566,441888,4479533,-3.68545915502856,40.4644360551695
2867,5567,442176,4479139,-3.68202476476413,40.4609102797402
2868,5568,442299,4479194,-3.68057889363558,40.4614127991986
2869,5569,442217,4478948,-3.68152215708316,40.4591895839324
2870,5570,441903,4479214,-3.68524185932114,40.4615637556082
2871,5571,442228,4478979,-3.68139732948759,40.4594722654996
2872,5572,442234,4478738,-3.68129440790303,40.4572979736404
2873,5573,442204,4478572,-3.68164386987943,40.4558049853442
2874,5574,442206,4478790,-3.68163006420557,40.4577636019888
2875,5575,442275,4478890,-3.68083087185569,40.4586756308161
2876,5576,442058,4478882,-3.68339453781968,40.4585892750074
2877,5577,442329,4478671,-3.68017757755479,40.4567016092565
2878,5578,442276,4478646,-3.68079251650162,40.4564735425243
2879,5579,442420,4478696,-3.67910255950031,40.4569390597782
2880,5580,442366,4478605,-3.67972827764394,40.4561152022732
2881,5581,442218,4478874,-3.68150436563255,40.4585239711589
2882,6980,442502,4478898,-3.67815962437393,40.4587642472944
2883,5583,442321,4478791,-3.68027729534318,40.4577864119512
2884,5584,442686,4478863,-3.67598387024532,40.4584558259334
2885,3580,442907,4478860,-3.67337644954455,40.4584440492236
2886,5585,443094,4478848,-3.67116815544531,40.4583470232402
2887,7089,443416,4479035,-3.66738902692995,40.4600546770157
2888,5587,443225,4478894,-3.66962966371524,40.4587721422525
2889,3744,443000,4478865,-3.67227432895924,40.4585012709461
2890,3581,442829,4478936,-3.67430174261638,40.4591285409043
2891,5588,443023,4478777,-3.6720031393875,40.4577037201075
2892,5589,443246,4479017,-3.66939277952428,40.4598809215938
2893,5590,443445,4478820,-3.66702628004201,40.4581201146456
2894,5591,443510,4478998,-3.66627601666034,40.4597286500963
2895,5592,443299,4478984,-3.66876319005917,40.459589078163
2896,5593,443148,4479052,-3.67055119624106,40.4601948997631
2897,5594,442966,4479064,-3.67269231766454,40.4602848641888
2898,5595,442745,4479070,-3.67530762110792,40.4603302995355
2899,5596,442954,4479058,-3.67283679616871,40.4602315620044
2900,5597,443132,4479048,-3.67073827299026,40.4601551876469
2901,5598,443045,4478614,-3.67172063998832,40.456243545199
2902,5599,443100,4478694,-3.67107941013566,40.45695981516
2903,3773,442922,4478697,-3.67317771120371,40.4569749690843
2904,5600,442816,4478756,-3.67443779298976,40.4574992030805
2905,5601,442833,4478559,-3.67421839333225,40.4557323365572
2906,5602,442924,4478491,-3.67314021958724,40.4551225494365
2907,5603,442759,4478494,-3.67508389219317,40.4551393184015
2908,5604,442914,4478701,-3.67327527484985,40.4570158112134
2909,5605,442738,4478705,-3.67535118214189,40.4570412690647
2910,5606,442311,4478877,-3.68040080472412,40.4585613229778
2911,5607,442811,4478872,-3.67451162495986,40.4585476240856
2912,5608,442625,4478937,-3.67670600601002,40.4591194236598
2913,5609,442604,4478809,-3.67694347140758,40.4579703795447
2914,5610,442506,4478430,-3.67805980389532,40.4545480275166
2915,5611,442435,4478263,-3.6788817222214,40.4530328039303
2916,5612,442366,4478302,-3.67970765506513,40.4533839191049
2917,5613,442141,4479854,-3.68250461466249,40.4673493643412
2918,5614,442369,4479882,-3.6798096505369,40.4676163434415
2919,5615,442235,4479935,-3.68139982233531,40.468080098801
2920,5616,443228,4478903,-3.66958682546961,40.4588549007058
2921,5617,443512,4478992,-3.66624635330382,40.4596768564758
2922,5618,443509,4478983,-3.66628802236206,40.4595921360319
2923,7093,443431,4479027,-3.66721351825222,40.4599849181573
2924,5621,443051,4479032,-3.67169623529373,40.4600088728689
2925,3662,442866,4479086,-3.67387295953285,40.46047851493
2926,7088,443427,4479043,-3.66726365316962,40.4601321479115
2927,5586,443420,4479048,-3.66734062686532,40.4601736086182
2928,7092,443433,4479040,-3.66718667147962,40.4601051386737
2929,5619,443441,4479036,-3.66709771874728,40.4600715751512
2930,7086,442061,4478887,-3.68334972529221,40.4586347939423
2931,6981,442698,4478871,-3.6758390682664,40.4585275337
2932,5582,442480,4478890,-3.67841341682249,40.4586839838404
2933,3452,442600,4478760,-3.67699164155815,40.4575212029983
2934,10851,443175,4478883,-3.67021390863292,40.4586674212992
2935,9991,441360,4479344,-3.69166450919031,40.4627025350541
2936,3453,441335,4479647,-3.6919879274058,40.4654244202175
2937,5622,441115,4479571,-3.6945777183805,40.4647238547621
2938,3663,440897,4479361,-3.69712496316258,40.4628148276909
2939,5623,440498,4478729,-3.70177386639716,40.4570984916015
2940,10444,441306,4478665,-3.692232531887,40.4565812971914
2941,5624,440714,4479013,-3.6992468281465,40.4596694768385
2942,3834,440817,4479190,-3.69805886311197,40.4612758788463
2943,5625,440925,4479391,-3.69680384555545,40.4630882845478
2944,5626,441060,4479537,-3.69521903054193,40.4644182853095
2945,5627,441264,4479629,-3.6928185965667,40.4652553064705
2946,5628,441253,4479576,-3.69294843716326,40.4647802717222
2947,5629,440960,4479593,-3.69640405916971,40.4649124286758
2948,5630,440715,4479156,-3.69925064630484,40.4609583390567
2949,5631,440788,4478999,-3.69837570406838,40.4595518193138
2950,5632,440439,4478742,-3.70246488120673,40.4572066351501
2951,5633,440633,4478739,-3.70017565261691,40.4571950252328
2952,5634,441283,4478401,-3.69248260234721,40.4541995339312
2953,5635,441293,4478519,-3.69237627622809,40.4552650957945
2954,5636,441318,4478827,-3.69211487932007,40.4580402028192
2955,5637,441336,4479007,-3.69191377136092,40.4596655126757
2956,5638,441346,4479163,-3.69181643549378,40.4610681119615
2957,5639,441377,4479542,-3.69147799780655,40.4644846926402
2958,5640,441380,4478485,-3.69134615533433,40.4549590186277
2959,5641,441158,4478498,-3.69397026755445,40.4550611554731
2960,5642,441382,4478624,-3.69133355048833,40.4562125120072
2961,5643,441211,4478634,-3.69335800288429,40.4562891062965
